weekend_mon,ticker,g_T,r_btc,r_es,r_xlk_fri,funding_sun
2025-12-08,SPY,0.001311721403645528,0.011532463174271075,0.0006903442912008997,0.00729119841101582,
2025-12-08,QQQ,0.002762124069731181,0.011532463174271075,0.0006903442912008997,0.00729119841101582,
2025-12-08,GOOGL,-0.0038046614373364327,0.011532463174271075,0.0006903442912008997,0.00729119841101582,
2025-12-08,AAPL,-0.0023342880801428194,0.011532463174271075,0.0006903442912008997,0.00729119841101582,
2025-12-08,NVDA,0.0012600781046352397,0.011532463174271075,0.0006903442912008997,0.00729119841101582,
2025-12-08,TSLA,-0.016732592040753263,0.011532463174271075,0.0006903442912008997,0.00729119841101582,
2025-12-08,MSTR,0.01722605120275563,0.011532463174271075,0.0006903442912008997,0.00729119841101582,
2025-12-08,HOOD,0.016162795981095,0.011532463174271075,0.0006903442912008997,0.00729119841101582,
2025-12-15,SPY,0.005820828820818291,-0.02353076941043936,3.6598532402931e-05,-0.029351340532206515,
2025-12-15,QQQ,0.007711139821821075,-0.02353076941043936,3.6598532402931e-05,-0.029351340532206515,
2025-12-15,GOOGL,0.006541969891777689,-0.02353076941043936,3.6598532402931e-05,-0.029351340532206515,
2025-12-15,AAPL,0.006697355555854301,-0.02353076941043936,3.6598532402931e-05,-0.029351340532206515,
2025-12-15,NVDA,0.016546151018054123,-0.02353076941043936,3.6598532402931e-05,-0.029351340532206515,
2025-12-15,TSLA,0.022577458479689373,-0.02353076941043936,3.6598532402931e-05,-0.029351340532206515,
2025-12-15,MSTR,-0.0025535377878150986,-0.02353076941043936,3.6598532402931e-05,-0.029351340532206515,
2025-12-15,HOOD,0.007503174176568017,-0.02353076941043936,3.6598532402931e-05,-0.029351340532206515,
2025-12-22,SPY,0.004910089546413794,0.005862416181008533,0.01601313381258784,0.02138903672109315,-0.28031033810207634
2025-12-22,QQQ,0.006944452843733845,0.005862416181008533,0.01601313381258784,0.02138903672109315,-0.4750874589553127
2025-12-22,GOOGL,0.008816345135985077,0.005862416181008533,0.01601313381258784,0.02138903672109315,
2025-12-22,AAPL,-0.0029642605936118934,0.005862416181008533,0.01601313381258784,0.02138903672109315,
2025-12-22,NVDA,0.016059059027784206,0.005862416181008533,0.01601313381258784,0.02138903672109315,
2025-12-22,TSLA,0.0178774636520322,0.005862416181008533,0.01601313381258784,0.02138903672109315,
2025-12-22,MSTR,0.02397908816743552,0.005862416181008533,0.01601313381258784,0.02138903672109315,
2025-12-22,HOOD,0.01764322214752249,0.005862416181008533,0.01601313381258784,0.02138903672109315,
2025-12-29,SPY,-0.004020790814942203,0.006102198458634523,0.00017908630216734772,0.0015708484335280521,-0.08645514066291929
2025-12-29,QQQ,-0.006093378273175785,0.006102198458634523,0.00017908630216734772,0.0015708484335280521,-0.070408782478125
2025-12-29,GOOGL,-0.006849388676604811,0.006102198458634523,0.00017908630216734772,0.0015708484335280521,
2025-12-29,AAPL,-0.0026002741668425464,0.006102198458634523,0.00017908630216734772,0.0015708484335280521,
2025-12-29,NVDA,-0.014911401630498122,0.006102198458634523,0.00017908630216734772,0.0015708484335280521,
2025-12-29,TSLA,-0.013111960747436256,0.006102198458634523,0.00017908630216734772,0.0015708484335280521,
2025-12-29,MSTR,-0.005429995822371486,0.006102198458634523,0.00017908630216734772,0.0015708484335280521,
2025-12-29,HOOD,-0.010552373311834585,0.006102198458634523,0.00017908630216734772,0.0015708484335280521,
2026-01-05,SPY,0.0049207525875216976,0.01621049167852367,0.0015928181763172015,0.0022895339113925784,-0.18868841284362478
2026-01-05,QQQ,0.01006144639629909,0.01621049167852367,0.0015928181763172015,0.0022895339113925784,-0.055502487677289165
2026-01-05,GOOGL,0.007932943343300943,0.01621049167852367,0.0015928181763172015,0.0022895339113925784,
2026-01-05,AAPL,-0.0013661780044619434,0.01621049167852367,0.0015928181763172015,0.0022895339113925784,
2026-01-05,NVDA,0.01529148000224231,0.01621049167852367,0.0015928181763172015,0.0022895339113925784,
2026-01-05,TSLA,0.022392157260629757,0.01621049167852367,0.0015928181763172015,0.0022895339113925784,
2026-01-05,MSTR,0.03905914475991858,0.01621049167852367,0.0015928181763172015,0.0022895339113925784,
2026-01-05,HOOD,0.02324987080972031,0.01621049167852367,0.0015928181763172015,0.0022895339113925784,
2026-01-12,SPY,-0.004896221586326102,0.0034494310654187683,0.00028546959942644094,0.013154832816697359,-0.10916158360562492
2026-01-12,QQQ,-0.006949853074357768,0.0034494310654187683,0.00028546959942644094,0.013154832816697359,-0.006720159936641457
2026-01-12,GOOGL,-0.008466268617509732,0.0034494310654187683,0.00028546959942644094,0.013154832816697359,
2026-01-12,AAPL,-0.0008099491526134274,0.0034494310654187683,0.00028546959942644094,0.013154832816697359,
2026-01-12,NVDA,-0.008911161888765928,0.0034494310654187683,0.00028546959942644094,0.013154832816697359,
2026-01-12,TSLA,-0.008530469428046486,0.0034494310654187683,0.00028546959942644094,0.013154832816697359,
2026-01-12,MSTR,-0.006760214125177887,0.0034494310654187683,0.00028546959942644094,0.013154832816697359,
2026-01-12,HOOD,-0.0066149994099148615,0.0034494310654187683,0.00028546959942644094,0.013154832816697359,
2026-01-20,SPY,-0.014812903383652843,-0.031601267067164075,-0.00842034482156896,0.0010992745528705897,0.017717174104416974
2026-01-20,QQQ,-0.017422209201292768,-0.031601267067164075,-0.00842034482156896,0.0010992745528705897,-0.19058861468458063
2026-01-20,GOOGL,-0.028056612999942134,-0.031601267067164075,-0.00842034482156896,0.0010992745528705897,
2026-01-20,AAPL,-0.011018106513792533,-0.031601267067164075,-0.00842034482156896,0.0010992745528705897,
2026-01-20,NVDA,-0.023525394031723604,-0.031601267067164075,-0.00842034482156896,0.0010992745528705897,
2026-01-20,TSLA,-0.0187810120460087,-0.031601267067164075,-0.00842034482156896,0.0010992745528705897,
2026-01-20,MSTR,-0.05041204531657176,-0.031601267067164075,-0.00842034482156896,0.0010992745528705897,
2026-01-20,HOOD,-0.03499934191494599,-0.031601267067164075,-0.00842034482156896,0.0010992745528705897,
2026-01-26,SPY,0.00182647224460441,-0.033368744987053035,-0.0060290079552241735,0.0014483670097151062,0.00456462638419475
2026-01-26,QQQ,0.0007866433871607764,-0.033368744987053035,-0.0060290079552241735,0.0014483670097151062,-0.07319110812653624
2026-01-26,GOOGL,-0.00036598383601404023,-0.033368744987053035,-0.0060290079552241735,0.0014483670097151062,
2026-01-26,AAPL,0.0137734501115954,-0.033368744987053035,-0.0060290079552241735,0.0014483670097151062,
2026-01-26,NVDA,-0.0027212059816559336,-0.033368744987053035,-0.0060290079552241735,0.0014483670097151062,
2026-01-26,TSLA,-0.009082221501110717,-0.033368744987053035,-0.0060290079552241735,0.0014483670097151062,
2026-01-26,MSTR,-0.022945300949450697,-0.033368744987053035,-0.0060290079552241735,0.0014483670097151062,
2026-01-26,HOOD,-0.006846411057274838,-0.033368744987053035,-0.0060290079552241735,0.0014483670097151062,
2026-02-02,SPY,-0.0034598183467045894,-0.08894612977517574,-0.003919669869089987,-0.02056815575583459,-0.0809664911966777
2026-02-02,QQQ,-0.005110537560635058,-0.08894612977517574,-0.003919669869089987,-0.02056815575583459,-0.10112612989745
2026-02-02,GOOGL,-0.00528018424743843,-0.08894612977517574,-0.003919669869089987,-0.02056815575583459,
2026-02-02,AAPL,0.00211733359550771,-0.08894612977517574,-0.003919669869089987,-0.02056815575583459,
2026-02-02,NVDA,-0.020776302602215024,-0.08894612977517574,-0.003919669869089987,-0.02056815575583459,
2026-02-02,TSLA,-0.021416798355875608,-0.08894612977517574,-0.003919669869089987,-0.02056815575583459,
2026-02-02,MSTR,-0.06870188924294943,-0.08894612977517574,-0.003919669869089987,-0.02056815575583459,
2026-02-02,HOOD,-0.03685927175986617,-0.08894612977517574,-0.003919669869089987,-0.02056815575583459,
2026-02-09,SPY,-0.0017390981835118465,-0.00443275356131858,0.0010781284735823483,0.03975086004829236,-0.2801327581363669
2026-02-09,QQQ,-0.0034670815503976427,-0.00443275356131858,0.0010781284735823483,0.03975086004829236,-0.05619372586375562
2026-02-09,GOOGL,-0.00599573936658507,-0.00443275356131858,0.0010781284735823483,0.03975086004829236,0.0
2026-02-09,AAPL,-0.0007553242289902811,-0.00443275356131858,0.0010781284735823483,0.03975086004829236,0.0
2026-02-09,NVDA,-0.006221834992415476,-0.00443275356131858,0.0010781284735823483,0.03975086004829236,0.0
2026-02-09,TSLA,-0.0029231506174716287,-0.00443275356131858,0.0010781284735823483,0.03975086004829236,-0.054429446012625
2026-02-09,MSTR,-0.05765981299560187,-0.00443275356131858,0.0010781284735823483,0.03975086004829236,0.0
2026-02-09,HOOD,0.024568887514701526,-0.00443275356131858,0.0010781284735823483,0.03975086004829236,0.0
2026-02-17,SPY,-0.002364340856082073,-0.00021423238395032828,0.0002919068837775615,0.0025109661961627734,-0.22591470016693319
2026-02-17,QQQ,-0.0058985059185628205,-0.00021423238395032828,0.0002919068837775615,0.0025109661961627734,-0.026342281343641465
2026-02-17,GOOGL,-0.018753826786852057,-0.00021423238395032828,0.0002919068837775615,0.0025109661961627734,0.002986568902466565
2026-02-17,AAPL,0.008835622057126926,-0.00021423238395032828,0.0002919068837775615,0.0025109661961627734,-0.005264804908308219
2026-02-17,NVDA,-0.005815232350481553,-0.00021423238395032828,0.0002919068837775615,0.0025109661961627734,-0.001994825124155637
2026-02-17,TSLA,-0.01224410853217519,-0.00021423238395032828,0.0002919068837775615,0.0025109661961627734,0.001758026870462686
2026-02-17,MSTR,-0.03705403465700768,-0.00021423238395032828,0.0002919068837775615,0.0025109661961627734,-0.002189160473736051
2026-02-17,HOOD,-0.021689425975878477,-0.00021423238395032828,0.0002919068837775615,0.0025109661961627734,0.000858112478670808
2026-02-23,SPY,-0.002323419389733181,-0.0049676909241069865,-0.0007586020412565296,0.00476715222991658,-0.2043713510155419
2026-02-23,QQQ,-0.003620171859405955,-0.0049676909241069865,-0.0007586020412565296,0.00476715222991658,0.003877238351476254
2026-02-23,GOOGL,0.012838612427915678,-0.0049676909241069865,-0.0007586020412565296,0.00476715222991658,-0.030239947948895972
2026-02-23,AAPL,-0.004128232748568166,-0.0049676909241069865,-0.0007586020412565296,0.00476715222991658,-0.001793748444591579
2026-02-23,NVDA,0.00828915384263758,-0.0049676909241069865,-0.0007586020412565296,0.00476715222991658,-0.010145616088006987
2026-02-23,TSLA,-0.01106089505941849,-0.0049676909241069865,-0.0007586020412565296,0.00476715222991658,-0.007528868350350091
2026-02-23,MSTR,-0.024330232541341677,-0.0049676909241069865,-0.0007586020412565296,0.00476715222991658,-0.010066191728740292
2026-02-23,HOOD,-0.02010617309941397,-0.0049676909241069865,-0.0007586020412565296,0.00476715222991658,-0.00329985407905415
2026-03-02,SPY,-0.010683814428734255,-0.0022446959688620697,-0.010066464755688022,-0.016084988379260708,-0.28411082785175
2026-03-02,QQQ,-0.013978576794094082,-0.0022446959688620697,-0.010066464755688022,-0.016084988379260708,-0.0941570086363586
2026-03-02,GOOGL,-0.027742062659070598,-0.0022446959688620697,-0.010066464755688022,-0.016084988379260708,0.032560144683868024
2026-03-02,AAPL,-0.006722481215816384,-0.0022446959688620697,-0.010066464755688022,-0.016084988379260708,-0.07322449501926663
2026-03-02,NVDA,-0.012379533188092921,-0.0022446959688620697,-0.010066464755688022,-0.016084988379260708,-0.046338682521895776
2026-03-02,TSLA,-0.0300359314637308,-0.0022446959688620697,-0.010066464755688022,-0.016084988379260708,0.003720968722538711
2026-03-02,MSTR,-0.0027837986675496433,-0.0022446959688620697,-0.010066464755688022,-0.016084988379260708,0.08591984903413608
2026-03-02,HOOD,-0.031676373613036615,-0.0022446959688620697,-0.010066464755688022,-0.016084988379260708,0.04434010235838334
2026-03-09,SPY,-0.008948557434776285,-0.03231911472907905,-0.008675147951724591,-0.020831830816806514,-0.18517104365519182
2026-03-09,QQQ,-0.00924648478278033,-0.03231911472907905,-0.008675147951724591,-0.020831830816806514,-0.20911242859601686
2026-03-09,GOOGL,-0.014033437165817689,-0.03231911472907905,-0.008675147951724591,-0.020831830816806514,-0.02053611529075013
2026-03-09,AAPL,-0.006898552291548077,-0.03231911472907905,-0.008675147951724591,-0.020831830816806514,-0.03298311601631122
2026-03-09,NVDA,-0.005583014460167231,-0.03231911472907905,-0.008675147951724591,-0.020831830816806514,-0.00880344539778619
2026-03-09,TSLA,-0.016981071512043013,-0.03231911472907905,-0.008675147951724591,-0.020831830816806514,0.011747305945999872
2026-03-09,MSTR,0.018328723181968723,-0.03231911472907905,-0.008675147951724591,-0.020831830816806514,-0.0436175686513945
2026-03-09,HOOD,-0.015293392783372564,-0.03231911472907905,-0.008675147951724591,-0.020831830816806514,0.003383665015255589
2026-03-16,SPY,0.009153388074357088,0.02545802918479781,-0.004152673112473756,-0.0075735381552251005,-0.12618325277730572
2026-03-16,QQQ,0.010588504630071903,0.02545802918479781,-0.004152673112473756,-0.0075735381552251005,-0.1259649306857223
2026-03-16,GOOGL,0.00682463887999844,0.02545802918479781,-0.004152673112473756,-0.0075735381552251005,-0.014096573147124898
2026-03-16,AAPL,0.007924719449812665,0.02545802918479781,-0.004152673112473756,-0.0075735381552251005,-0.019235894519925
2026-03-16,NVDA,0.014977435483018664,0.02545802918479781,-0.004152673112473756,-0.0075735381552251005,0.000637018179966727
2026-03-16,TSLA,0.012750646262323287,0.02545802918479781,-0.004152673112473756,-0.0075735381552251005,-0.0522277186893013
2026-03-16,MSTR,0.039862184788919626,0.02545802918479781,-0.004152673112473756,-0.0075735381552251005,-0.0082238756547375
2026-03-16,HOOD,0.023032860211705367,0.02545802918479781,-0.004152673112473756,-0.0075735381552251005,-0.010631349172669412
2026-03-23,SPY,0.014541369148264352,-0.03873681421517363,-0.0129162074964059,-0.022944156800933674,-0.10822682583736104
2026-03-23,QQQ,0.014430006733726124,-0.03873681421517363,-0.0129162074964059,-0.022944156800933674,-0.04721627852528895
2026-03-23,GOOGL,0.0036808762307832827,-0.03873681421517363,-0.0129162074964059,-0.022944156800933674,0.012196768012794578
2026-03-23,AAPL,0.023827709691130457,-0.03873681421517363,-0.0129162074964059,-0.022944156800933674,0.016014563221970722
2026-03-23,NVDA,0.026061582839176135,-0.03873681421517363,-0.0129162074964059,-0.022944156800933674,0.002730287731111149
2026-03-23,TSLA,0.013845454199937953,-0.03873681421517363,-0.0129162074964059,-0.022944156800933674,0.01932035895246679
2026-03-23,MSTR,0.02151245611594011,-0.03873681421517363,-0.0129162074964059,-0.022944156800933674,-0.015255481782566638
2026-03-23,HOOD,0.013395577525107087,-0.03873681421517363,-0.0129162074964059,-0.022944156800933674,-0.003177007126266675
2026-03-30,SPY,0.009449071149469182,-0.005745032286270983,-0.005042126025425846,-0.01966378310661828,-0.09992382830657492
2026-03-30,QQQ,0.008495905291664167,-0.005745032286270983,-0.005042126025425846,-0.01966378310661828,-0.014834162857289014
2026-03-30,GOOGL,0.0075532970517065996,-0.005745032286270983,-0.005042126025425846,-0.01966378310661828,0.01584154965097512
2026-03-30,AAPL,0.005091534827304087,-0.005745032286270983,-0.005042126025425846,-0.01966378310661828,0.0100713388469375
2026-03-30,NVDA,0.007493311870899334,-0.005745032286270983,-0.005042126025425846,-0.01966378310661828,0.003156683559644426
2026-03-30,TSLA,0.011076255372138771,-0.005745032286270983,-0.005042126025425846,-0.01966378310661828,0.01628753351915
2026-03-30,MSTR,0.027546966401134337,-0.005745032286270983,-0.005042126025425846,-0.01966378310661828,-0.017205010902
2026-03-30,HOOD,0.012628266021471274,-0.005745032286270983,-0.005042126025425846,-0.01966378310661828,9.8371370520812e-05
2026-04-06,SPY,4.569412234314794e-05,0.030830746459865166,-0.0048818428427438556,0.00797347741919111,-0.09461633543957522
2026-04-06,QQQ,0.00213454549790948,0.030830746459865166,-0.0048818428427438556,0.00797347741919111,-0.09400038453972348
2026-04-06,GOOGL,0.0003380640495925876,0.030830746459865166,-0.0048818428427438556,0.00797347741919111,-0.014515443255933465
2026-04-06,AAPL,0.002302799790309581,0.030830746459865166,-0.0048818428427438556,0.00797347741919111,0.013598032587508418
2026-04-06,NVDA,-0.0012973953339207307,0.030830746459865166,-0.0048818428427438556,0.00797347741919111,0.003887321843226369
2026-04-06,TSLA,0.005531140571288942,0.030830746459865166,-0.0048818428427438556,0.00797347741919111,-0.0208904650984875
2026-04-06,MSTR,0.03879371747330616,0.030830746459865166,-0.0048818428427438556,0.00797347741919111,0.007060078469641721
2026-04-06,HOOD,0.005932960539552395,0.030830746459865166,-0.0048818428427438556,0.00797347741919111,4.361612030548e-06
2026-04-13,SPY,-0.0030217344261391213,-0.030912176682445155,-0.011037680127093021,0.0038637709260608893,0.1821724274321706
2026-04-13,QQQ,-0.0026054283246571483,-0.030912176682445155,-0.011037680127093021,0.0038637709260608893,-0.0847594655105834
2026-04-13,GOOGL,-0.0003151914814327768,-0.030912176682445155,-0.011037680127093021,0.0038637709260608893,0.0020175073204
2026-04-13,AAPL,-0.0028834527900852185,-0.030912176682445155,-0.011037680127093021,0.0038637709260608893,0.001222146805920776
2026-04-13,NVDA,-0.013879505775260684,-0.030912176682445155,-0.011037680127093021,0.0038637709260608893,-0.003992226468569362
2026-04-13,TSLA,0.00320447496294164,-0.030912176682445155,-0.011037680127093021,0.0038637709260608893,0.002810134694773534
2026-04-13,MSTR,-0.015590412190326001,-0.030912176682445155,-0.011037680127093021,0.0038637709260608893,-0.001430290922511139
2026-04-13,HOOD,-0.014338476004831029,-0.030912176682445155,-0.011037680127093021,0.0038637709260608893,-0.003325577124333311
2026-04-20,SPY,-0.0019169308007432376,-0.04335823670569527,-0.008272621491576823,0.015210671249022997,0.07549227422426683
2026-04-20,QQQ,-0.0012491386206826697,-0.04335823670569527,-0.008272621491576823,0.015210671249022997,-0.019444156921299784
2026-04-20,GOOGL,-0.0026961592643035977,-0.04335823670569527,-0.008272621491576823,0.015210671249022997,0.021291531490420946
2026-04-20,AAPL,0.00036989635758827527,-0.04335823670569527,-0.008272621491576823,0.015210671249022997,0.020839744759383303
2026-04-20,NVDA,-0.008464906380362774,-0.04335823670569527,-0.008272621491576823,0.015210671249022997,0.0115269452649584
2026-04-20,TSLA,0.004880466608991024,-0.04335823670569527,-0.008272621491576823,0.015210671249022997,0.23410632140262483
2026-04-20,MSTR,-0.025668954660382628,-0.04335823670569527,-0.008272621491576823,0.015210671249022997,0.005593287608455573
2026-04-20,HOOD,-0.01163773810203649,-0.04335823670569527,-0.008272621491576823,0.015210671249022997,-0.001652509581111091
